"","Date","Open","High","Low","Close","Adj.Close","Volume","Price","Price_1","Price_2","Price_3","Price_4","Price_5","SMA_5","SMA_10","SMA_50","tr","tr2","tr3","tr4","tr5"
"806",2016-07-11,4976.540039,5002.5,4976.540039,4988.640137,4988.640137,1718450000,4988.640137,5022.819824,5005.72998,5034.060059,5029.589844,5055.779785,5016.1679688,5043.697998,5175.72001946,4956.759766,4876.810059,4859.160156,4822.899902,4862.569824
"805",2016-07-08,4906.660156,4959,4901.27002,4956.759766,4956.759766,1947260000,4956.759766,4988.640137,5022.819824,5005.72998,5034.060059,5029.589844,5001.6019532,5029.357959,5170.15461908,4876.810059,4859.160156,4822.899902,4862.569824,4842.669922
"804",2016-07-07,4867.470215,4889.009766,4853.680176,4876.810059,4876.810059,1672770000,4876.810059,4956.759766,4988.640137,5022.819824,5005.72998,5034.060059,4970.1519532,5009.6489747,5162.79942378,4859.160156,4822.899902,4862.569824,4842.669922,4779.25
"803",2016-07-06,4799.319824,4861.049805,4786.009766,4859.160156,4859.160156,1876090000,4859.160156,4876.810059,4956.759766,4988.640137,5022.819824,5005.72998,4940.8379884,4986.5719727,5154.98882808,4822.899902,4862.569824,4842.669922,4779.25,4691.870117
"802",2016-07-05,4837.060059,4839.129883,4797.290039,4822.899902,4822.899902,1690340000,4822.899902,4859.160156,4876.810059,4956.759766,4988.640137,5022.819824,4900.854004,4965.2249512,5147.97142572,4862.569824,4842.669922,4779.25,4691.870117,4594.439941
"801",2016-07-01,4837.180176,4880.169922,4837.169922,4862.569824,4862.569824,1745130000,4862.569824,4822.899902,4859.160156,4876.810059,4956.759766,4988.640137,4875.6399414,4945.9039551,5142.1178222,4842.669922,4779.25,4691.870117,4594.439941,4707.97998
"800",2016-06-30,4793.75,4843.109863,4774.52002,4842.669922,4842.669922,2171180000,4842.669922,4862.569824,4822.899902,4859.160156,4876.810059,4956.759766,4852.8219726,4927.2119629,5134.7334179,4779.25,4691.870117,4594.439941,4707.97998,4910.040039
"799",2016-06-29,4732.930176,4787.589844,4732.339844,4779.25,4779.25,2116550000,4779.25,4842.669922,4862.569824,4822.899902,4859.160156,4876.810059,4833.3099608,4901.730957,5127.80021478,4691.870117,4594.439941,4707.97998,4910.040039,4833.319824
"798",2016-06-28,4643.930176,4692.97998,4643.930176,4691.870117,4691.870117,2074090000,4691.870117,4779.25,4842.669922,4862.569824,4822.899902,4859.160156,4799.851953,4870.3449707,5116.44801752,4594.439941,4707.97998,4910.040039,4833.319824,4843.759766
"797",2016-06-27,4664.430176,4665.040039,4574.25,4594.439941,4594.439941,2659650000,4594.439941,4691.870117,4779.25,4842.669922,4862.569824,4822.899902,4754.1599608,4827.5069824,5102.65821282,4707.97998,4910.040039,4833.319824,4843.759766,4837.209961
"796",2016-06-24,4715.790039,4798.220215,4698.419922,4707.97998,4707.97998,4411040000,4707.97998,4594.439941,4691.870117,4779.25,4842.669922,4862.569824,4723.241992,4799.4409667,5091.2996093,4910.040039,4833.319824,4843.759766,4837.209961,4800.339844
"795",2016-06-23,4872.189941,4910.040039,4859.399902,4910.040039,4910.040039,1738570000,4910.040039,4707.97998,4594.439941,4691.870117,4779.25,4842.669922,4736.7160154,4794.768994,5084.50241204,4833.319824,4843.759766,4837.209961,4800.339844,4844.919922
"794",2016-06-22,4846.680176,4875.930176,4830,4833.319824,4833.319824,1682220000,4833.319824,4910.040039,4707.97998,4594.439941,4691.870117,4779.25,4747.5299802,4790.4199705,5076.6246093,4843.759766,4837.209961,4800.339844,4844.919922,4834.930176
"793",2016-06-21,4845.080078,4852.189941,4826.589844,4843.759766,4843.759766,1698080000,4843.759766,4833.319824,4910.040039,4707.97998,4594.439941,4691.870117,4777.90791,4788.8799315,5069.23540032,4837.209961,4800.339844,4844.919922,4834.930176,4843.549805
"792",2016-06-20,4856.689941,4882.149902,4834.509766,4837.209961,4837.209961,1779560000,4837.209961,4843.759766,4833.319824,4910.040039,4707.97998,4594.439941,4826.461914,4790.3109374,5061.51979486,4800.339844,4844.919922,4834.930176,4843.549805,4848.439941
"791",2016-06-17,4835.02002,4835.02002,4792.339844,4800.339844,4800.339844,2638220000,4800.339844,4837.209961,4843.759766,4833.319824,4910.040039,4707.97998,4844.9338868,4784.0879394,5052.87999018,4844.919922,4834.930176,4843.549805,4848.439941,4894.549805
"790",2016-06-16,4809.689941,4847.859863,4778.779785,4844.919922,4844.919922,1851770000,4844.919922,4800.339844,4837.209961,4843.759766,4833.319824,4910.040039,4831.9098634,4784.3129394,5045.39999018,4834.930176,4843.549805,4848.439941,4894.549805,4958.620117
"789",2016-06-15,4855.080078,4868.160156,4830.330078,4834.930176,4834.930176,1802200000,4834.930176,4844.919922,4800.339844,4837.209961,4843.759766,4833.319824,4832.2319338,4789.880957,5037.8545898,4843.549805,4848.439941,4894.549805,4958.620117,4974.640137
"788",2016-06-14,4836.669922,4863.009766,4811.930176,4843.549805,4843.549805,1919710000,4843.549805,4834.930176,4844.919922,4800.339844,4837.209961,4843.759766,4832.1899416,4805.0489258,5030.37178708,4848.439941,4894.549805,4958.620117,4974.640137,4961.75
"787",2016-06-13,4868.509766,4894.850098,4844.939941,4848.439941,4848.439941,1888300000,4848.439941,4843.549805,4834.930176,4844.919922,4800.339844,4837.209961,4834.4359376,4830.4489258,5022.13898434,4894.549805,4958.620117,4974.640137,4961.75,4968.709961
"786",2016-06-10,4915.149902,4917.919922,4880.609863,4894.549805,4894.549805,1822200000,4894.549805,4848.439941,4843.549805,4834.930176,4844.919922,4800.339844,4853.2779298,4849.1059083,5015.13797848,4958.620117,4974.640137,4961.75,4968.709961,4942.52002
"785",2016-06-09,4954.149902,4965.490234,4940.549805,4958.620117,4958.620117,1632340000,4958.620117,4894.549805,4848.439941,4843.549805,4834.930176,4844.919922,4876.0179688,4853.9639161,5009.54278316,4974.640137,4961.75,4968.709961,4942.52002,4971.359863
"784",2016-06-08,4970.009766,4979.660156,4956.790039,4974.640137,4974.640137,1692640000,4974.640137,4958.620117,4894.549805,4848.439941,4843.549805,4834.930176,4903.959961,4868.0959474,5004.23258786,4961.75,4968.709961,4942.52002,4971.359863,4952.25
"783",2016-06-07,4972.129883,4979.379883,4960.279785,4961.75,4961.75,1747760000,4961.75,4974.640137,4958.620117,4894.549805,4848.439941,4843.549805,4927.6,4879.8949708,4998.89438474,4968.709961,4942.52002,4971.359863,4952.25,4948.049805
"782",2016-06-06,4950.459961,4980.140137,4944.870117,4968.709961,4968.709961,1663840000,4968.709961,4961.75,4974.640137,4958.620117,4894.549805,4848.439941,4951.654004,4893.0449708,4993.7263867,4942.52002,4971.359863,4952.25,4948.049805,4933.5
"781",2016-06-03,4958.100098,4958.649902,4909.209961,4942.52002,4942.52002,1697840000,4942.52002,4968.709961,4961.75,4974.640137,4958.620117,4894.549805,4961.248047,4907.2629884,4987.3363867,4971.359863,4952.25,4948.049805,4933.5,4901.77002
"780",2016-06-02,4941.25,4971.359863,4924.22998,4971.359863,4971.359863,1729050000,4971.359863,4942.52002,4968.709961,4961.75,4974.640137,4958.620117,4963.7959962,4919.9069825,4982.10578122,4952.25,4948.049805,4933.5,4901.77002,4894.890137
"779",2016-06-01,4928.970215,4958.97998,4923.200195,4952.25,4952.25,1797090000,4952.25,4971.359863,4942.52002,4968.709961,4961.75,4974.640137,4959.3179688,4931.6389649,4976.58278318,4948.049805,4933.5,4901.77002,4894.890137,4861.060059
"778",2016-05-31,4938.47998,4951.450195,4923.029785,4948.049805,4948.049805,2285350000,4948.049805,4952.25,4971.359863,4942.52002,4968.709961,4961.75,4956.5779298,4942.0889649,4971.45217772,4933.5,4901.77002,4894.890137,4861.060059,4765.779785
"777",2016-05-27,4904.049805,4933.5,4902.5,4933.5,4933.5,1505020000,4933.5,4948.049805,4952.25,4971.359863,4942.52002,4968.709961,4949.5359376,4950.5949708,4965.61257812,4901.77002,4894.890137,4861.060059,4765.779785,4769.560059
"776",2016-05-26,4897.779785,4909.379883,4887.27002,4901.77002,4901.77002,1606250000,4901.77002,4933.5,4948.049805,4952.25,4971.359863,4942.52002,4941.3859376,4951.3169923,4959.38517578,4894.890137,4861.060059,4765.779785,4769.560059,4712.529785
"775",2016-05-25,4877.180176,4905.450195,4872.419922,4894.890137,4894.890137,1784420000,4894.890137,4901.77002,4933.5,4948.049805,4952.25,4971.359863,4926.0919924,4944.9439943,4952.86057618,4861.060059,4765.779785,4769.560059,4712.529785,4739.120117
"774",2016-05-24,4792.850098,4865.990234,4792.629883,4861.060059,4861.060059,1942280000,4861.060059,4894.890137,4901.77002,4933.5,4948.049805,4952.25,4907.8540042,4933.5859865,4946.75677736,4765.779785,4769.560059,4712.529785,4739.120117,4715.72998
"773",2016-05-23,4771.569824,4792.640137,4763.910156,4765.779785,4765.779785,1865110000,4765.779785,4861.060059,4894.890137,4901.77002,4933.5,4948.049805,4871.4000002,4913.988965,4938.87756838,4769.560059,4712.529785,4739.120117,4715.72998,4775.459961
"772",2016-05-20,4729.439941,4781.700195,4729,4769.560059,4769.560059,1970520000,4769.560059,4765.779785,4861.060059,4894.890137,4901.77002,4933.5,4838.612012,4894.0739748,4931.51416996,4712.529785,4739.120117,4715.72998,4775.459961,4717.680176
"771",2016-05-19,4717.359863,4735.27002,4678.379883,4712.529785,4712.529785,1805890000,4712.529785,4769.560059,4765.779785,4861.060059,4894.890137,4901.77002,4800.763965,4871.0749513,4922.08076176,4739.120117,4715.72998,4775.459961,4717.680176,4737.330078
"770",2016-05-18,4705.779785,4762.279785,4704.490234,4739.120117,4739.120117,1934100000,4739.120117,4712.529785,4769.560059,4765.779785,4861.060059,4894.890137,4769.60996099999,4847.8509767,4913.62056644,4715.72998,4775.459961,4717.680176,4737.330078,4760.689941
"769",2016-05-17,4768.850098,4776.149902,4703.390137,4715.72998,4715.72998,1925230000,4715.72998,4739.120117,4712.529785,4769.560059,4765.779785,4861.060059,4740.54394519999,4824.1989747,4904.83556644,4775.459961,4717.680176,4737.330078,4760.689941,4809.879883
"768",2016-05-16,4728.859863,4791.25,4724.72998,4775.459961,4775.459961,1741510000,4775.459961,4715.72998,4739.120117,4712.529785,4769.560059,4765.779785,4742.47998039999,4806.9399903,4897.54856448,4717.680176,4737.330078,4760.689941,4809.879883,4750.209961
"767",2016-05-13,4731.069824,4759.290039,4708.259766,4717.680176,4717.680176,1698030000,4717.680176,4775.459961,4715.72998,4739.120117,4712.529785,4769.560059,4732.1040038,4785.3580079,4889.7011719,4737.330078,4760.689941,4809.879883,4750.209961,4736.160156
"766",2016-05-12,4778.189941,4779.459961,4710.169922,4737.330078,4737.330078,1930450000,4737.330078,4717.680176,4775.459961,4715.72998,4739.120117,4712.529785,4737.0640624,4768.9140137,4882.4951758,4760.689941,4809.879883,4750.209961,4736.160156,4717.089844
"765",2016-05-11,4799.299805,4812.189941,4760.359863,4760.689941,4760.689941,1859110000,4760.689941,4737.330078,4717.680176,4775.459961,4715.72998,4739.120117,4741.3780272,4755.4939941,4875.7057715,4809.879883,4750.209961,4736.160156,4717.089844,4725.640137
"764",2016-05-10,4768.910156,4811.299805,4758.200195,4809.879883,4809.879883,1760120000,4809.879883,4760.689941,4737.330078,4717.680176,4775.459961,4715.72998,4760.2080078,4750.3759765,4870.42537112,4750.209961,4736.160156,4717.089844,4725.640137,4763.220215
"763",2016-05-09,4736.350098,4771.939941,4735.060059,4750.209961,4750.209961,1625100000,4750.209961,4809.879883,4760.689941,4737.330078,4717.680176,4775.459961,4755.1580078,4748.8189941,4863.63096682,4736.160156,4717.089844,4725.640137,4763.220215,4817.589844
"762",2016-05-06,4695.899902,4736.160156,4684.279785,4736.160156,4736.160156,1860800000,4736.160156,4750.209961,4809.879883,4760.689941,4737.330078,4717.680176,4758.8540038,4745.4790038,4857.6267676,4717.089844,4725.640137,4763.220215,4817.589844,4775.359863
"761",2016-05-05,4742.419922,4744.549805,4709.75,4717.089844,4717.089844,1888350000,4717.089844,4736.160156,4750.209961,4809.879883,4760.689941,4737.330078,4754.805957,4745.9350097,4850.85296878,4725.640137,4763.220215,4817.589844,4775.359863,4805.290039
"760",2016-05-04,4735.279785,4751.640137,4713.910156,4725.640137,4725.640137,1950800000,4725.640137,4717.089844,4736.160156,4750.209961,4809.879883,4760.689941,4747.7959962,4744.5870117,4844.77397464,4763.220215,4817.589844,4775.359863,4805.290039,4863.140137
"759",2016-05-03,4780.879883,4791.430176,4749.709961,4763.220215,4763.220215,1984340000,4763.220215,4725.640137,4717.089844,4736.160156,4750.209961,4809.879883,4738.4640626,4749.3360352,4839.35717776,4817.589844,4775.359863,4805.290039,4863.140137,4888.279785
"758",2016-05-02,4786.549805,4821.569824,4768.279785,4817.589844,4817.589844,1880460000,4817.589844,4763.220215,4725.640137,4717.089844,4736.160156,4750.209961,4751.9400392,4753.5490235,4835.59437504,4775.359863,4805.290039,4863.140137,4888.279785,4895.790039
"757",2016-04-29,4805.790039,4807.890137,4740.839844,4775.359863,4775.359863,2376460000,4775.359863,4817.589844,4763.220215,4725.640137,4717.089844,4736.160156,4759.7799806,4759.3169922,4830.64517582,4805.290039,4863.140137,4888.279785,4895.790039,4906.22998
"756",2016-04-28,4857.600098,4889.160156,4796.319824,4805.290039,4805.290039,2161400000,4805.290039,4775.359863,4817.589844,4763.220215,4725.640137,4717.089844,4777.4200196,4766.1129883,4826.97817386,4863.140137,4888.279785,4895.790039,4906.22998,4945.890137
"755",2016-04-27,4855.379883,4872.910156,4826.379883,4863.140137,4863.140137,1938780000,4863.140137,4805.290039,4775.359863,4817.589844,4763.220215,4725.640137,4804.9200196,4776.3580079,4825.10578128,4888.279785,4895.790039,4906.22998,4945.890137,4948.129883
"754",2016-04-26,4903.810059,4915,4875.419922,4888.279785,4888.279785,1825020000,4888.279785,4863.140137,4805.290039,4775.359863,4817.589844,4763.220215,4829.9319336,4784.1979981,4825.3351758,4895.790039,4906.22998,4945.890137,4948.129883,4940.330078
"753",2016-04-25,4891.47998,4904.870117,4878.370117,4895.790039,4895.790039,1582270000,4895.790039,4888.279785,4863.140137,4805.290039,4775.359863,4817.589844,4845.5719726,4798.7560059,4826.06777346,4906.22998,4945.890137,4948.129883,4940.330078,4960.02002
"752",2016-04-22,4898.240234,4921.660156,4872.02002,4906.22998,4906.22998,2018930000,4906.22998,4895.790039,4888.279785,4863.140137,4805.290039,4775.359863,4871.745996,4815.7629883,4827.73437502,4945.890137,4948.129883,4940.330078,4960.02002,4938.220215
"751",2016-04-21,4949.120117,4966.609863,4932.640137,4945.890137,4945.890137,1758190000,4945.890137,4906.22998,4895.790039,4888.279785,4863.140137,4805.290039,4899.8660156,4838.6430176,4829.40078128,4948.129883,4940.330078,4960.02002,4938.220215,4945.890137
"750",2016-04-20,4941.990234,4969.319824,4928.290039,4948.129883,4948.129883,1781340000,4948.129883,4945.890137,4906.22998,4895.790039,4888.279785,4863.140137,4916.8639648,4860.8919922,4831.5099805,4940.330078,4960.02002,4938.220215,4945.890137,4947.419922
"749",2016-04-19,4968.299805,4968.669922,4915.52002,4940.330078,4940.330078,1824250000,4940.330078,4948.129883,4945.890137,4906.22998,4895.790039,4888.279785,4927.2740234,4878.6029785,4834.73158206,4960.02002,4938.220215,4945.890137,4947.419922,4872.089844
"748",2016-04-18,4919.359863,4960.790039,4915.629883,4960.02002,4960.02002,1672260000,4960.02002,4940.330078,4948.129883,4945.890137,4906.22998,4895.790039,4940.1200196,4892.8459961,4840.09458012,4938.220215,4945.890137,4947.419922,4872.089844,4833.399902
"747",2016-04-15,4938.830078,4950.430176,4925.459961,4938.220215,4938.220215,1684790000,4938.220215,4960.02002,4940.330078,4948.129883,4945.890137,4906.22998,4946.5180666,4909.1320313,4846.9701856,4945.890137,4947.419922,4872.089844,4833.399902,4850.689941
"746",2016-04-14,4947.620117,4961.299805,4931.810059,4945.890137,4945.890137,1645810000,4945.890137,4938.220215,4960.02002,4940.330078,4948.129883,4945.890137,4946.5180666,4923.1920411,4851.72838874,4947.419922,4872.089844,4833.399902,4850.689941,4848.370117
"745",2016-04-13,4904.790039,4951.910156,4903.600098,4947.419922,4947.419922,1936450000,4947.419922,4945.890137,4938.220215,4960.02002,4940.330078,4948.129883,4946.3760744,4931.6200196,4852.4759864,4872.089844,4833.399902,4850.689941,4848.370117,4920.720215
"744",2016-04-12,4838.819824,4879.600098,4808.910156,4872.089844,4872.089844,1759280000,4872.089844,4947.419922,4945.890137,4938.220215,4960.02002,4940.330078,4932.7280276,4930.0010255,4853.2513868,4833.399902,4850.689941,4848.370117,4920.720215,4843.930176
"743",2016-04-11,4873.390137,4897.549805,4833.399902,4833.399902,4833.399902,1545540000,4833.399902,4872.089844,4947.419922,4945.890137,4938.220215,4960.02002,4907.404004,4923.7620118,4853.04418952,4850.689941,4848.370117,4920.720215,4843.930176,4891.799805
"742",2016-04-08,4883.990234,4892.600098,4835.359863,4850.689941,4850.689941,1588830000,4850.689941,4833.399902,4872.089844,4947.419922,4945.890137,4938.220215,4889.8979492,4918.2080079,4853.31378912,4848.370117,4920.720215,4843.930176,4891.799805,4914.540039
"741",2016-04-07,4893.569824,4901.490234,4831.490234,4848.370117,4848.370117,1908940000,4848.370117,4850.689941,4833.399902,4872.089844,4947.419922,4945.890137,4870.3939452,4908.4560059,4854.27439458,4920.720215,4843.930176,4891.799805,4914.540039,4869.850098
"740",2016-04-06,4849.580078,4921.509766,4849.279785,4920.720215,4920.720215,1761770000,4920.720215,4848.370117,4850.689941,4833.399902,4872.089844,4947.419922,4865.0540038,4905.7150391,4855.79040044,4843.930176,4891.799805,4914.540039,4869.850098,4869.290039
"739",2016-04-05,4855.899902,4872.700195,4838.620117,4843.930176,4843.930176,1726010000,4843.930176,4920.720215,4848.370117,4850.689941,4833.399902,4872.089844,4859.4220702,4896.0750489,4855.97040044,4891.799805,4914.540039,4869.850098,4869.290039,4846.620117
"738",2016-04-04,4911.209961,4917.75,4885.169922,4891.799805,4891.799805,1705730000,4891.799805,4843.930176,4920.720215,4848.370117,4850.689941,4833.399902,4871.1020508,4889.2530274,4856.93540044,4914.540039,4869.850098,4869.290039,4846.620117,4766.790039
"737",2016-04-01,4842.549805,4917.089844,4832.060059,4914.540039,4914.540039,1812250000,4914.540039,4891.799805,4843.930176,4920.720215,4848.370117,4850.689941,4883.8720704,4886.8850098,4858.2574024,4869.850098,4869.290039,4846.620117,4766.790039,4773.5
